,Unnamed: 0,id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,error,popularity
0,0.0,5tq3Ygbw8ReO3pkehrmdFH,Cumbias del pasado,Victor Bernal,['pop'],0.52,0.989,9.0,2.121,0.0,0.0687,0.319,0.0,0.125,0.684,98.95,audio_features,spotify:track:5tq3Ygbw8ReO3pkehrmdFH,https://api.spotify.com/v1/tracks/5tq3Ygbw8ReO3pkehrmdFH,https://api.spotify.com/v1/audio-analysis/5tq3Ygbw8ReO3pkehrmdFH,347128.0,4.0,,
1,1.0,3XGY5swlPLOmdSuMeuGxol,Babo Barish Kar De Paiso Ki,Raju Punjabi,['pop'],0.85,0.807,11.0,-6.95,1.0,0.0465,0.0264,0.00674,0.167,0.59,117.996,audio_features,spotify:track:3XGY5swlPLOmdSuMeuGxol,https://api.spotify.com/v1/tracks/3XGY5swlPLOmdSuMeuGxol,https://api.spotify.com/v1/audio-analysis/3XGY5swlPLOmdSuMeuGxol,272605.0,4.0,,
2,2.0,3q2cfRnoHTAhiWJgIxQvqA,Asharuwa,Mynmaster productions,['pop'],0.737,0.729,2.0,-9.938,1.0,0.381,0.933,1.64e-05,0.329,0.94,105.092,audio_features,spotify:track:3q2cfRnoHTAhiWJgIxQvqA,https://api.spotify.com/v1/tracks/3q2cfRnoHTAhiWJgIxQvqA,https://api.spotify.com/v1/audio-analysis/3q2cfRnoHTAhiWJgIxQvqA,271621.0,4.0,,
3,3.0,3q2cfRnoHTAhiWJgIxQvqA,Asharuwa,Mynmaster productions,['pop'],0.737,0.729,2.0,-9.938,1.0,0.381,0.933,1.64e-05,0.329,0.94,105.092,audio_features,spotify:track:3q2cfRnoHTAhiWJgIxQvqA,https://api.spotify.com/v1/tracks/3q2cfRnoHTAhiWJgIxQvqA,https://api.spotify.com/v1/audio-analysis/3q2cfRnoHTAhiWJgIxQvqA,271621.0,4.0,,
4,4.0,0O9RWQNpRlEcAaf3IEegbY,Limeryki dla odmladzajacych sie,Halina Kunicka,['pop'],0.426,0.494,11.0,-12.883,0.0,0.0977,0.58,0.0,0.258,0.867,115.615,audio_features,spotify:track:0O9RWQNpRlEcAaf3IEegbY,https://api.spotify.com/v1/tracks/0O9RWQNpRlEcAaf3IEegbY,https://api.spotify.com/v1/audio-analysis/0O9RWQNpRlEcAaf3IEegbY,161991.0,5.0,,
5,5.0,0O9RWQNpRlEcAaf3IEegbY,Limeryki dla odmladzajacych sie,Halina Kunicka,['pop'],0.426,0.494,11.0,-12.883,0.0,0.0977,0.58,0.0,0.258,0.867,115.615,audio_features,spotify:track:0O9RWQNpRlEcAaf3IEegbY,https://api.spotify.com/v1/tracks/0O9RWQNpRlEcAaf3IEegbY,https://api.spotify.com/v1/audio-analysis/0O9RWQNpRlEcAaf3IEegbY,161991.0,5.0,,
6,6.0,1djC0yUlRIfEYKlsYDod2V,Okefenokee,Doc Severinsen,['pop'],0.669,0.732,6.0,-7.821,0.0,0.0623,0.471,0.0,0.62,0.814,127.743,audio_features,spotify:track:1djC0yUlRIfEYKlsYDod2V,https://api.spotify.com/v1/tracks/1djC0yUlRIfEYKlsYDod2V,https://api.spotify.com/v1/audio-analysis/1djC0yUlRIfEYKlsYDod2V,254533.0,4.0,,
7,7.0,1djC0yUlRIfEYKlsYDod2V,Okefenokee,Doc Severinsen,['pop'],0.669,0.732,6.0,-7.821,0.0,0.0623,0.471,0.0,0.62,0.814,127.743,audio_features,spotify:track:1djC0yUlRIfEYKlsYDod2V,https://api.spotify.com/v1/tracks/1djC0yUlRIfEYKlsYDod2V,https://api.spotify.com/v1/audio-analysis/1djC0yUlRIfEYKlsYDod2V,254533.0,4.0,,
8,8.0,2KpXfSLzbfrBR4RbVatrLA,Vem Que Tem,1Kilo,['pop'],0.466,0.686,10.0,-6.237,0.0,0.321,0.536,0.0,0.156,0.325,77.191,audio_features,spotify:track:2KpXfSLzbfrBR4RbVatrLA,https://api.spotify.com/v1/tracks/2KpXfSLzbfrBR4RbVatrLA,https://api.spotify.com/v1/audio-analysis/2KpXfSLzbfrBR4RbVatrLA,178342.0,3.0,,
9,9.0,2KpXfSLzbfrBR4RbVatrLA,Vem Que Tem,1Kilo,['pop'],0.466,0.686,10.0,-6.237,0.0,0.321,0.536,0.0,0.156,0.325,77.191,audio_features,spotify:track:2KpXfSLzbfrBR4RbVatrLA,https://api.spotify.com/v1/tracks/2KpXfSLzbfrBR4RbVatrLA,https://api.spotify.com/v1/audio-analysis/2KpXfSLzbfrBR4RbVatrLA,178342.0,3.0,,
10,10.0,4kaJD9K3xnSK8KUS1MXUeP,Endülüs'te Raks (Kürdilihicazkar),Timur Selçuk,['pop'],0.321,0.517,7.0,-8.08,0.0,0.0304,0.763,0.00235,0.289,0.434,107.348,audio_features,spotify:track:4kaJD9K3xnSK8KUS1MXUeP,https://api.spotify.com/v1/tracks/4kaJD9K3xnSK8KUS1MXUeP,https://api.spotify.com/v1/audio-analysis/4kaJD9K3xnSK8KUS1MXUeP,263493.0,3.0,,
11,11.0,4kaJD9K3xnSK8KUS1MXUeP,Endülüs'te Raks (Kürdilihicazkar),Timur Selçuk,['pop'],0.321,0.517,7.0,-8.08,0.0,0.0304,0.763,0.00235,0.289,0.434,107.348,audio_features,spotify:track:4kaJD9K3xnSK8KUS1MXUeP,https://api.spotify.com/v1/tracks/4kaJD9K3xnSK8KUS1MXUeP,https://api.spotify.com/v1/audio-analysis/4kaJD9K3xnSK8KUS1MXUeP,263493.0,3.0,,
12,12.0,2WXwSSiVXT0qdNpRtC0S20,Multifocus,Apparat,['pop'],0.393,0.651,1.0,-16.884,1.0,0.0958,0.00799,0.869,0.0996,0.0573,87.487,audio_features,spotify:track:2WXwSSiVXT0qdNpRtC0S20,https://api.spotify.com/v1/tracks/2WXwSSiVXT0qdNpRtC0S20,https://api.spotify.com/v1/audio-analysis/2WXwSSiVXT0qdNpRtC0S20,270067.0,5.0,,
13,13.0,2WXwSSiVXT0qdNpRtC0S20,Multifocus,Apparat,['pop'],0.393,0.651,1.0,-16.884,1.0,0.0958,0.00799,0.869,0.0996,0.0573,87.487,audio_features,spotify:track:2WXwSSiVXT0qdNpRtC0S20,https://api.spotify.com/v1/tracks/2WXwSSiVXT0qdNpRtC0S20,https://api.spotify.com/v1/audio-analysis/2WXwSSiVXT0qdNpRtC0S20,270067.0,5.0,,
14,14.0,2G2TC2wniSuq1QJUS3fIqd,The Time Difference,Epitone Project,['pop'],0.566,0.31,6.0,-12.3,1.0,0.0338,0.877,0.765,0.373,0.614,154.072,audio_features,spotify:track:2G2TC2wniSuq1QJUS3fIqd,https://api.spotify.com/v1/tracks/2G2TC2wniSuq1QJUS3fIqd,https://api.spotify.com/v1/audio-analysis/2G2TC2wniSuq1QJUS3fIqd,229627.0,4.0,,
15,15.0,2G2TC2wniSuq1QJUS3fIqd,The Time Difference,Epitone Project,['pop'],0.566,0.31,6.0,-12.3,1.0,0.0338,0.877,0.765,0.373,0.614,154.072,audio_features,spotify:track:2G2TC2wniSuq1QJUS3fIqd,https://api.spotify.com/v1/tracks/2G2TC2wniSuq1QJUS3fIqd,https://api.spotify.com/v1/audio-analysis/2G2TC2wniSuq1QJUS3fIqd,229627.0,4.0,,
16,16.0,4bE84m2q6Xecrl8Etn8hKC,Aucune promesse,Loud,['pop'],0.793,0.681,9.0,-7.615,0.0,0.231,0.0123,0.0,0.0763,0.373,117.006,audio_features,spotify:track:4bE84m2q6Xecrl8Etn8hKC,https://api.spotify.com/v1/tracks/4bE84m2q6Xecrl8Etn8hKC,https://api.spotify.com/v1/audio-analysis/4bE84m2q6Xecrl8Etn8hKC,215555.0,4.0,,
17,17.0,4bE84m2q6Xecrl8Etn8hKC,Aucune promesse,Loud,['pop'],0.793,0.681,9.0,-7.615,0.0,0.231,0.0123,0.0,0.0763,0.373,117.006,audio_features,spotify:track:4bE84m2q6Xecrl8Etn8hKC,https://api.spotify.com/v1/tracks/4bE84m2q6Xecrl8Etn8hKC,https://api.spotify.com/v1/audio-analysis/4bE84m2q6Xecrl8Etn8hKC,215555.0,4.0,,
18,18.0,0EbWhshcHu8Y0NkdgABv3d,Let's Get Back To Bed - Boy!,Sarah Connor,['pop'],0.75,0.683,9.0,-3.259,0.0,0.0549,0.0955,0.0,0.0511,0.767,90.022,audio_features,spotify:track:0EbWhshcHu8Y0NkdgABv3d,https://api.spotify.com/v1/tracks/0EbWhshcHu8Y0NkdgABv3d,https://api.spotify.com/v1/audio-analysis/0EbWhshcHu8Y0NkdgABv3d,238133.0,4.0,,
19,19.0,0EbWhshcHu8Y0NkdgABv3d,Let's Get Back To Bed - Boy!,Sarah Connor,['pop'],0.75,0.683,9.0,-3.259,0.0,0.0549,0.0955,0.0,0.0511,0.767,90.022,audio_features,spotify:track:0EbWhshcHu8Y0NkdgABv3d,https://api.spotify.com/v1/tracks/0EbWhshcHu8Y0NkdgABv3d,https://api.spotify.com/v1/audio-analysis/0EbWhshcHu8Y0NkdgABv3d,238133.0,4.0,,
20,20.0,4iERYKaxZPiaDRtPmB9rYO,"A State Of Trance (ASOT 1085) - This Week's Service For Dreamers, Pt. 1",Armin van Buuren,['pop'],0.786,0.803,6.0,-7.17,0.0,0.483,0.235,0.0,0.36,0.675,137.493,audio_features,spotify:track:4iERYKaxZPiaDRtPmB9rYO,https://api.spotify.com/v1/tracks/4iERYKaxZPiaDRtPmB9rYO,https://api.spotify.com/v1/audio-analysis/4iERYKaxZPiaDRtPmB9rYO,38500.0,1.0,,
21,21.0,4iERYKaxZPiaDRtPmB9rYO,"A State Of Trance (ASOT 1085) - This Week's Service For Dreamers, Pt. 1",Armin van Buuren,['pop'],0.786,0.803,6.0,-7.17,0.0,0.483,0.235,0.0,0.36,0.675,137.493,audio_features,spotify:track:4iERYKaxZPiaDRtPmB9rYO,https://api.spotify.com/v1/tracks/4iERYKaxZPiaDRtPmB9rYO,https://api.spotify.com/v1/audio-analysis/4iERYKaxZPiaDRtPmB9rYO,38500.0,1.0,,
22,22.0,1hQnIkTFmEV3s2la4NeFf5,Ya Magaza Yi Sukile,Benny Mayengani,['pop'],0.788,0.666,4.0,-7.31,1.0,0.0941,0.0117,8.69e-06,0.0833,0.761,76.993,audio_features,spotify:track:1hQnIkTFmEV3s2la4NeFf5,https://api.spotify.com/v1/tracks/1hQnIkTFmEV3s2la4NeFf5,https://api.spotify.com/v1/audio-analysis/1hQnIkTFmEV3s2la4NeFf5,422479.0,4.0,,
23,23.0,1hQnIkTFmEV3s2la4NeFf5,Ya Magaza Yi Sukile,Benny Mayengani,['pop'],0.788,0.666,4.0,-7.31,1.0,0.0941,0.0117,8.69e-06,0.0833,0.761,76.993,audio_features,spotify:track:1hQnIkTFmEV3s2la4NeFf5,https://api.spotify.com/v1/tracks/1hQnIkTFmEV3s2la4NeFf5,https://api.spotify.com/v1/audio-analysis/1hQnIkTFmEV3s2la4NeFf5,422479.0,4.0,,
24,24.0,3TNajNOi2DESLNx8PVHREN,talkin' 2 myself - EUROGROOVES fashion mix,Ayumi Hamasaki,['pop'],0.548,0.909,5.0,-6.131,0.0,0.0306,0.00646,0.0,0.0622,0.595,126.041,audio_features,spotify:track:3TNajNOi2DESLNx8PVHREN,https://api.spotify.com/v1/tracks/3TNajNOi2DESLNx8PVHREN,https://api.spotify.com/v1/audio-analysis/3TNajNOi2DESLNx8PVHREN,256267.0,4.0,,
25,25.0,3TNajNOi2DESLNx8PVHREN,talkin' 2 myself - EUROGROOVES fashion mix,Ayumi Hamasaki,['pop'],0.548,0.909,5.0,-6.131,0.0,0.0306,0.00646,0.0,0.0622,0.595,126.041,audio_features,spotify:track:3TNajNOi2DESLNx8PVHREN,https://api.spotify.com/v1/tracks/3TNajNOi2DESLNx8PVHREN,https://api.spotify.com/v1/audio-analysis/3TNajNOi2DESLNx8PVHREN,256267.0,4.0,,
26,26.0,6zRkg9cckusJYHqGJE3L0G,Always Somethin' New,Tommy heavenly6,['pop'],0.53,0.98,9.0,-3.422,1.0,0.091,0.000172,0.0,0.0568,0.425,103.021,audio_features,spotify:track:6zRkg9cckusJYHqGJE3L0G,https://api.spotify.com/v1/tracks/6zRkg9cckusJYHqGJE3L0G,https://api.spotify.com/v1/audio-analysis/6zRkg9cckusJYHqGJE3L0G,217280.0,4.0,,
27,27.0,6zRkg9cckusJYHqGJE3L0G,Always Somethin' New,Tommy heavenly6,['pop'],0.53,0.98,9.0,-3.422,1.0,0.091,0.000172,0.0,0.0568,0.425,103.021,audio_features,spotify:track:6zRkg9cckusJYHqGJE3L0G,https://api.spotify.com/v1/tracks/6zRkg9cckusJYHqGJE3L0G,https://api.spotify.com/v1/audio-analysis/6zRkg9cckusJYHqGJE3L0G,217280.0,4.0,,
28,28.0,5rxyYdIZHtNnFYKPdesugb,Ýagşydyr,Turkmen Mukamlary,['pop'],0.297,0.586,6.0,-5.664,1.0,0.0536,0.979,0.00105,0.28,0.656,73.166,audio_features,spotify:track:5rxyYdIZHtNnFYKPdesugb,https://api.spotify.com/v1/tracks/5rxyYdIZHtNnFYKPdesugb,https://api.spotify.com/v1/audio-analysis/5rxyYdIZHtNnFYKPdesugb,162952.0,4.0,,
29,29.0,5rxyYdIZHtNnFYKPdesugb,Ýagşydyr,Turkmen Mukamlary,['pop'],0.297,0.586,6.0,-5.664,1.0,0.0536,0.979,0.00105,0.28,0.656,73.166,audio_features,spotify:track:5rxyYdIZHtNnFYKPdesugb,https://api.spotify.com/v1/tracks/5rxyYdIZHtNnFYKPdesugb,https://api.spotify.com/v1/audio-analysis/5rxyYdIZHtNnFYKPdesugb,162952.0,4.0,,
30,30.0,17unTwUx7KDUDUNE5TIhsv,Melting,Ethan C. Davis,['pop'],0.466,0.325,7.0,-7.948,1.0,0.0277,0.621,0.0,0.432,0.397,144.044,audio_features,spotify:track:17unTwUx7KDUDUNE5TIhsv,https://api.spotify.com/v1/tracks/17unTwUx7KDUDUNE5TIhsv,https://api.spotify.com/v1/audio-analysis/17unTwUx7KDUDUNE5TIhsv,256667.0,4.0,,
31,31.0,17unTwUx7KDUDUNE5TIhsv,Melting,Ethan C. Davis,['pop'],0.466,0.325,7.0,-7.948,1.0,0.0277,0.621,0.0,0.432,0.397,144.044,audio_features,spotify:track:17unTwUx7KDUDUNE5TIhsv,https://api.spotify.com/v1/tracks/17unTwUx7KDUDUNE5TIhsv,https://api.spotify.com/v1/audio-analysis/17unTwUx7KDUDUNE5TIhsv,256667.0,4.0,,
32,32.0,2OqPxMofUQEqpZiejNgLEa,Sevib qolgan,Dildora Niyozova,['pop'],0.532,0.953,9.0,-2.632,0.0,0.184,0.0455,0.0,0.369,0.817,111.648,audio_features,spotify:track:2OqPxMofUQEqpZiejNgLEa,https://api.spotify.com/v1/tracks/2OqPxMofUQEqpZiejNgLEa,https://api.spotify.com/v1/audio-analysis/2OqPxMofUQEqpZiejNgLEa,295001.0,4.0,,
33,33.0,7eNdzlk768Ql5PXd7FCsZo,Sun Salute,50 Foot Wave,['pop'],0.268,0.823,0.0,-6.648,0.0,0.0457,0.00109,0.0355,0.0858,0.193,82.032,audio_features,spotify:track:7eNdzlk768Ql5PXd7FCsZo,https://api.spotify.com/v1/tracks/7eNdzlk768Ql5PXd7FCsZo,https://api.spotify.com/v1/audio-analysis/7eNdzlk768Ql5PXd7FCsZo,131499.0,5.0,,
34,34.0,5Qfjz3628sdC8oiOAHTILf,Enti Msheeti,Melhem Zein,['pop'],0.732,0.7,5.0,-4.066,1.0,0.0413,0.123,4.26e-06,0.157,0.582,148.031,audio_features,spotify:track:5Qfjz3628sdC8oiOAHTILf,https://api.spotify.com/v1/tracks/5Qfjz3628sdC8oiOAHTILf,https://api.spotify.com/v1/audio-analysis/5Qfjz3628sdC8oiOAHTILf,353053.0,4.0,,
35,35.0,02lIK0LnOcRW47Zm6zQm7A,Everyday,Logic,['pop'],0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.422,149.908,audio_features,spotify:track:02lIK0LnOcRW47Zm6zQm7A,https://api.spotify.com/v1/tracks/02lIK0LnOcRW47Zm6zQm7A,https://api.spotify.com/v1/audio-analysis/02lIK0LnOcRW47Zm6zQm7A,204747.0,4.0,,
36,36.0,4yMTfgIdjLvSVVuHVrZE4f,Fireblaze,Angelique Sabrina,['pop'],0.705,0.96,7.0,-3.842,1.0,0.147,0.0101,0.0037,0.0679,0.567,119.985,audio_features,spotify:track:4yMTfgIdjLvSVVuHVrZE4f,https://api.spotify.com/v1/tracks/4yMTfgIdjLvSVVuHVrZE4f,https://api.spotify.com/v1/audio-analysis/4yMTfgIdjLvSVVuHVrZE4f,179078.0,4.0,,
37,37.0,5AixiM1ss2M7fPk7VjvPQx,Dhuni Re,Osman Mir,['pop'],0.624,0.899,11.0,-3.864,1.0,0.0695,0.188,0.0,0.323,0.961,143.915,audio_features,spotify:track:5AixiM1ss2M7fPk7VjvPQx,https://api.spotify.com/v1/tracks/5AixiM1ss2M7fPk7VjvPQx,https://api.spotify.com/v1/audio-analysis/5AixiM1ss2M7fPk7VjvPQx,63593.0,4.0,,
38,38.0,2XBHk7k8KJjO9q8wDZrSsL,Tiny Bombs - Live,Superchunk,['pop'],0.299,0.643,9.0,-10.558,1.0,0.0581,0.101,0.0088,0.789,0.404,108.796,audio_features,spotify:track:2XBHk7k8KJjO9q8wDZrSsL,https://api.spotify.com/v1/tracks/2XBHk7k8KJjO9q8wDZrSsL,https://api.spotify.com/v1/audio-analysis/2XBHk7k8KJjO9q8wDZrSsL,326240.0,4.0,,
39,39.0,1IRSkSOFYVldF8pxHxbvf6,The Last Time (Come With Me Tonight),Roses Are Red,['pop'],0.471,0.927,8.0,-4.511,1.0,0.0493,0.000324,0.000734,0.076,0.232,105.008,audio_features,spotify:track:1IRSkSOFYVldF8pxHxbvf6,https://api.spotify.com/v1/tracks/1IRSkSOFYVldF8pxHxbvf6,https://api.spotify.com/v1/audio-analysis/1IRSkSOFYVldF8pxHxbvf6,254800.0,4.0,,
40,40.0,1HQQz4XQpqMDG0SnMQ2oje,Dilo Tse Massive,Shebeshxt,['pop'],0.847,0.676,1.0,-6.959,1.0,0.153,0.142,0.0,0.0648,0.799,126.025,audio_features,spotify:track:1HQQz4XQpqMDG0SnMQ2oje,https://api.spotify.com/v1/tracks/1HQQz4XQpqMDG0SnMQ2oje,https://api.spotify.com/v1/audio-analysis/1HQQz4XQpqMDG0SnMQ2oje,285048.0,4.0,,
41,41.0,0kwT98UXKA8SjkVpntdXoe,Hamal Mani Paidakay,Sabir Ali Baloch,['pop'],0.362,0.938,8.0,-8.196,1.0,0.0579,0.149,0.000163,0.451,0.897,186.579,audio_features,spotify:track:0kwT98UXKA8SjkVpntdXoe,https://api.spotify.com/v1/tracks/0kwT98UXKA8SjkVpntdXoe,https://api.spotify.com/v1/audio-analysis/0kwT98UXKA8SjkVpntdXoe,379088.0,3.0,,
42,42.0,7d5BeaHvRlD1h880oeA5MW,Puttran Jehi Na Jag Te Cheez Koi,Kartar Ramla,['pop'],0.454,0.506,10.0,-7.186,0.0,0.074,0.768,0.0,0.643,0.684,88.062,audio_features,spotify:track:7d5BeaHvRlD1h880oeA5MW,https://api.spotify.com/v1/tracks/7d5BeaHvRlD1h880oeA5MW,https://api.spotify.com/v1/audio-analysis/7d5BeaHvRlD1h880oeA5MW,426852.0,4.0,,
43,43.0,5oXKDr7yXfV8ayOn21uBsP,Fake,Hamid Sefat,['pop'],0.791,0.802,3.0,-4.976,0.0,0.11,0.112,6.82e-05,0.338,0.667,128.015,audio_features,spotify:track:5oXKDr7yXfV8ayOn21uBsP,https://api.spotify.com/v1/tracks/5oXKDr7yXfV8ayOn21uBsP,https://api.spotify.com/v1/audio-analysis/5oXKDr7yXfV8ayOn21uBsP,210864.0,4.0,,
44,44.0,3vP8TCq2lOjvjX63YwIiDK,Suddenly Last Summer (Re-Recorded / Remastered),The Motels,['pop'],0.756,0.807,11.0,-3.969,0.0,0.0294,0.261,0.000793,0.0719,0.596,119.976,audio_features,spotify:track:3vP8TCq2lOjvjX63YwIiDK,https://api.spotify.com/v1/tracks/3vP8TCq2lOjvjX63YwIiDK,https://api.spotify.com/v1/audio-analysis/3vP8TCq2lOjvjX63YwIiDK,222241.0,4.0,,
45,45.0,3AhPPY71HMsjwGQdyhUdpR,The Mirror,Jang Hye Jin,['pop'],0.603,0.701,0.0,-3.911,0.0,0.0313,0.143,0.0,0.105,0.246,99.988,audio_features,spotify:track:3AhPPY71HMsjwGQdyhUdpR,https://api.spotify.com/v1/tracks/3AhPPY71HMsjwGQdyhUdpR,https://api.spotify.com/v1/audio-analysis/3AhPPY71HMsjwGQdyhUdpR,216920.0,4.0,,
46,46.0,1xVZzT0ehl2TLCKC4tBOAw,Fada Bela,Angélica,['pop'],0.69,0.889,9.0,-7.389,1.0,0.0542,0.627,0.0,0.253,0.695,133.895,audio_features,spotify:track:1xVZzT0ehl2TLCKC4tBOAw,https://api.spotify.com/v1/tracks/1xVZzT0ehl2TLCKC4tBOAw,https://api.spotify.com/v1/audio-analysis/1xVZzT0ehl2TLCKC4tBOAw,241200.0,4.0,,
47,47.0,6bwU1V7WYdZyTPwWZHpH2g,Te Díera,Guillermo Carrasco,['pop'],0.731,0.365,4.0,-15.261,0.0,0.0371,0.641,0.00875,0.292,0.768,142.988,audio_features,spotify:track:6bwU1V7WYdZyTPwWZHpH2g,https://api.spotify.com/v1/tracks/6bwU1V7WYdZyTPwWZHpH2g,https://api.spotify.com/v1/audio-analysis/6bwU1V7WYdZyTPwWZHpH2g,236069.0,4.0,,
48,48.0,7iiVw8Asz0845E3NLqb9w6,Choley Geley,Raz Dee,['pop'],0.487,0.809,0.0,-6.229,1.0,0.161,0.143,0.252,0.212,0.569,140.102,audio_features,spotify:track:7iiVw8Asz0845E3NLqb9w6,https://api.spotify.com/v1/tracks/7iiVw8Asz0845E3NLqb9w6,https://api.spotify.com/v1/audio-analysis/7iiVw8Asz0845E3NLqb9w6,315456.0,4.0,,
49,49.0,4eHZuD1NdSSwtJCgGk7YLd,瞳をとじて,Ken Hirai,['pop'],0.457,0.607,3.0,-5.074,1.0,0.0297,0.597,0.0,0.102,0.394,141.67,audio_features,spotify:track:4eHZuD1NdSSwtJCgGk7YLd,https://api.spotify.com/v1/tracks/4eHZuD1NdSSwtJCgGk7YLd,https://api.spotify.com/v1/audio-analysis/4eHZuD1NdSSwtJCgGk7YLd,340027.0,4.0,,
50,50.0,5N0chuX3KiQ7b6YpocqIUj,Sweet and Low - Single Remix Edit,Debbie Harry,['pop'],0.597,0.805,5.0,-11.05,1.0,0.0345,0.0561,2.07e-05,0.329,0.805,119.642,audio_features,spotify:track:5N0chuX3KiQ7b6YpocqIUj,https://api.spotify.com/v1/tracks/5N0chuX3KiQ7b6YpocqIUj,https://api.spotify.com/v1/audio-analysis/5N0chuX3KiQ7b6YpocqIUj,262133.0,4.0,,
51,51.0,1w3uizaPe1a6kKNx8CRq9N,Lie - Extended,Tom Boxer,['pop'],0.776,0.821,6.0,-2.131,0.0,0.111,0.0354,0.000222,0.0354,0.962,93.013,audio_features,spotify:track:1w3uizaPe1a6kKNx8CRq9N,https://api.spotify.com/v1/tracks/1w3uizaPe1a6kKNx8CRq9N,https://api.spotify.com/v1/audio-analysis/1w3uizaPe1a6kKNx8CRq9N,209194.0,4.0,,
52,52.0,1CNj7nG5DtmEJNvM2jyxfY,一起去旅行,Waa Wei,['pop'],0.666,0.498,9.0,-9.468,1.0,0.0311,0.442,0.000204,0.0918,0.405,121.041,audio_features,spotify:track:1CNj7nG5DtmEJNvM2jyxfY,https://api.spotify.com/v1/tracks/1CNj7nG5DtmEJNvM2jyxfY,https://api.spotify.com/v1/audio-analysis/1CNj7nG5DtmEJNvM2jyxfY,223293.0,4.0,,
53,53.0,2S9iXF8Ub8cMwFdT4GedEc,夕陽晚風裡,于櫻櫻,['pop'],0.344,0.214,8.0,-15.645,0.0,0.039,0.986,0.0112,0.364,0.333,145.137,audio_features,spotify:track:2S9iXF8Ub8cMwFdT4GedEc,https://api.spotify.com/v1/tracks/2S9iXF8Ub8cMwFdT4GedEc,https://api.spotify.com/v1/audio-analysis/2S9iXF8Ub8cMwFdT4GedEc,151649.0,4.0,,
54,54.0,6UnLRaw0n7Esvq7byKTnwI,P2,Caza,['pop'],0.877,0.877,6.0,-6.181,0.0,0.167,0.0222,0.00999,0.355,0.715,120.08,audio_features,spotify:track:6UnLRaw0n7Esvq7byKTnwI,https://api.spotify.com/v1/tracks/6UnLRaw0n7Esvq7byKTnwI,https://api.spotify.com/v1/audio-analysis/6UnLRaw0n7Esvq7byKTnwI,122405.0,4.0,,
55,55.0,5H0yVdvDcyMZe4u28oIuMz,Ostani S Njim,Parni Valjak,['pop'],0.326,0.935,11.0,-6.86,0.0,0.0769,0.00601,0.0002,0.972,0.33,134.08,audio_features,spotify:track:5H0yVdvDcyMZe4u28oIuMz,https://api.spotify.com/v1/tracks/5H0yVdvDcyMZe4u28oIuMz,https://api.spotify.com/v1/audio-analysis/5H0yVdvDcyMZe4u28oIuMz,267653.0,4.0,,
56,56.0,6j78fTP5iGH86aQYub2S0B,"兩杯茶 - HKTV ""來生不做香港人""主題曲",Prudence Liew,['pop'],0.662,0.48,2.0,-9.516,1.0,0.038,0.633,0.0,0.204,0.49,111.964,audio_features,spotify:track:6j78fTP5iGH86aQYub2S0B,https://api.spotify.com/v1/tracks/6j78fTP5iGH86aQYub2S0B,https://api.spotify.com/v1/audio-analysis/6j78fTP5iGH86aQYub2S0B,257031.0,4.0,,
57,57.0,0hU2CK5XirndUWU5HCTmPF,ทะเลเปี่ยมรัก,อ๊อด คีรีบูน,['pop'],0.784,0.646,5.0,-5.553,1.0,0.0278,0.381,0.0608,0.12,0.82,113.981,audio_features,spotify:track:0hU2CK5XirndUWU5HCTmPF,https://api.spotify.com/v1/tracks/0hU2CK5XirndUWU5HCTmPF,https://api.spotify.com/v1/audio-analysis/0hU2CK5XirndUWU5HCTmPF,163533.0,4.0,,
58,58.0,0gwmxhKfwJfu5FsWwiGkb6,אנת הוא זן,ישיבת רמת גן,['pop'],0.454,0.848,6.0,-5.165,0.0,0.0355,0.267,1.85e-06,0.362,0.952,127.999,audio_features,spotify:track:0gwmxhKfwJfu5FsWwiGkb6,https://api.spotify.com/v1/tracks/0gwmxhKfwJfu5FsWwiGkb6,https://api.spotify.com/v1/audio-analysis/0gwmxhKfwJfu5FsWwiGkb6,210887.0,4.0,,
59,59.0,0PF6Rl7BrahxCe2qDCey9Y,"Mantras - Meine Erfahrungen mit der heilenden Kraft tibetischer Weisheit, Kapitel 61.2 & Mantras - Meine Erfahrungen mit der heilenden Kraft tibetischer Weisheit, Kapitel 62.1 - Mantras",Dechen Shak-Dagsay,['pop'],0.673,0.368,6.0,-19.386,0.0,0.946,0.506,0.0,0.147,0.207,74.856,audio_features,spotify:track:0PF6Rl7BrahxCe2qDCey9Y,https://api.spotify.com/v1/tracks/0PF6Rl7BrahxCe2qDCey9Y,https://api.spotify.com/v1/audio-analysis/0PF6Rl7BrahxCe2qDCey9Y,190518.0,3.0,,
60,60.0,4egA3AJ193AsrhLxF5ajGK,Magdalena,2Kija,['pop'],0.614,0.288,0.0,-17.713,1.0,0.0776,0.0217,0.411,0.0782,0.529,178.066,audio_features,spotify:track:4egA3AJ193AsrhLxF5ajGK,https://api.spotify.com/v1/tracks/4egA3AJ193AsrhLxF5ajGK,https://api.spotify.com/v1/audio-analysis/4egA3AJ193AsrhLxF5ajGK,436854.0,4.0,,
